gyan_id,user_id,submission_date,link,category
802,89,2020-02-02,https://www.sciencedaily.com/releases/2020/01/200130081624.htm,General
803,94,2020-02-02,https://medium.com/better-programming/machine-learning-for-everyone-pose-estimation-in-a-browser-with-your-webcam-65bb2648c16a,"Machine Learning"
806,93,2020-02-02,https://www.google.com/amp/s/www.livemint.com/budget/news/in-digital-push-private-sector-will-soon-chip-in-to-build-data-parks/amp-11580583788063.html,General
807,38,2020-02-02,https://towardsdatascience.com/10-lessons-i-have-learnt-while-starting-programming-as-a-beginner-6eea32be00e3,Career
808,39,2020-02-02,https://www.kdnuggets.com/2020/01/data-scientist-job-dream-company.html#.XjWCyiowHVw.whatsapp,"Data Science"
809,43,2020-02-02,https://www.analyticsinsight.net/how-ai-5g-and-data-science-can-influence-climatic-changes/,General
810,105,2020-02-02,https://economictimes.indiatimes.com/tech/software/intel-corps-legal-compliance-counsel-joins-software-firm-splunk-to-head-legal-for-apac-region/articleshow/73812913.cms,General
811,21,2020-02-02,https://medium.com/analytics-vidhya/developing-a-tool-which-plots-in-notion-automatically-17c454bb4e2,General
812,44,2020-02-02,https://towardsdatascience.com/dichotomy-of-a-data-scientist-2232b785d2c2,"Data Science"
813,81,2020-02-02,https://techxplore.com/news/2019-12-deep-eeg-based-emotion-recognition.html?fbclid=IwAR1FPUzcmVJoErlQrO_2bupHeiSAQdDNYZXIzm7J5K_lrN7gU_3gzwdSt9U,"Deep Learning"
814,76,2020-02-02,https://towardsdatascience.com/heres-how-to-make-pandas-iteration-150x-faster-20ccb5477128,Python
815,75,2020-02-02,https://gbhackers.com/risks-of-open-source-software/amp/,General
816,84,2020-02-02,https://towardsdatascience.com/my-first-data-scientist-internship-7f7aa2ee4040?source=grid_home---------0-59-----------------18---303a5708_90a1_4ce7_861b_18ef7f364355--,General
817,88,2020-02-02,"From Discover on Google https://thenewstack.io/this-week-in-programming-forget-microservices-monoliths-are-the-way-forward/",General
818,40,2020-02-02,https://www.freecodecamp.org/news/how-to-make-programming-more-exciting-and-funnier/,General
819,35,2020-02-03,https://analyticsindiamag.com/iit-delhi-startup-creates-buddhi-kit-to-make-ai-learning-a-childs-play/,"Artificial Intelligence"
820,75,2020-02-03,https://medium.com/@manuj.aggarwal/application-of-machine-learning-and-deep-learning-in-the-hospitality-industry-ca9675ce7b94,"Deep Learning"
821,69,2020-02-03,https://www.cdc.gov/coronavirus/2019-ncov/lab/rt-pcr-detection-instructions.html,General
822,48,2020-02-03,https://towardsdatascience.com/an-end-to-end-project-on-time-series-analysis-and-forecasting-with-python-4835e6bf050b,General
823,105,2020-02-03,https://economictimes.indiatimes.com/tech/internet/google-says-govt-needs-to-allay-fears-before-mandating-sharing-of-non-personal-data/articleshow/73811420.cms,General
824,103,2020-02-03,https://www.totaltele.com/504718/Bad-news-for-hackers-UK-govt-announces-new-IoT-cybersecurity-law,General
828,83,2020-02-03,https://www.youtube.com/watch?v=OXi4T58PwdM,General
829,70,2020-02-03,https://towardsdatascience.com/got-data-science-jobs-552e39d48da2,"Data Science"
830,43,2020-02-03,https://www.forbes.com/sites/tomtaulli/2020/02/02/coronavirus-can-ai-artificial-intelligence-make-a-difference/#1ef4ac2a5817,"Artificial Intelligence"
831,89,2020-02-03,https://en.m.wikipedia.org/wiki/Robowar_(film),General
832,102,2020-02-03,http://on.forbes.com/60411gilt,General
833,74,2020-02-03,https://www.marketingtechnews.net/news/2018/nov/08/could-machine-learning-provide-key-measuring-customer-journey/,"Artificial Intelligence"
834,87,2020-02-03,https://analyticsindiamag.com/40-under-40-data-scientists-in-india-2020-who-are-they/,Career
835,29,2020-02-03,https://medium.com/better-programming/25-useful-python-snippets-to-help-in-your-day-to-day-work-d59c636ec1b?source=grid_home---------0-59-----------------18---5c76a636_2bd2_4a37_bc78_27eb76b3c596--1,Python
836,39,2020-02-03,https://www.kdnuggets.com/2020/01/modern-ai-from-neurips-2019.html#.XjgvOWvFui4.whatsapp,"Artificial Intelligence"
837,68,2020-02-03,https://www.indiatoday.in/technology/buying-guide/story/mi-wireless-mouse-mi-backpack-27w-fast-charger-unique-xiaomi-goodies-under-rs-1-000-you-can-buy-1640656-2020-01-27,General
838,82,2020-02-03,https://blogs.scientificamerican.com/voices/i-know-some-algorithms-are-biased-because-i-created-one/,"Artificial Intelligence"
839,81,2020-02-03,https://walkingtree.tech/build-a-futuristic-and-resilient-technology-solution-in-bfsi-industry/?fbclid=IwAR3_Vmn7NnjI82OS2bRez1ybOFItpQy6RZ_h4R70wqb7BbqBJ2CUZJAlIgc,"Deep Learning"
840,77,2020-02-03,https://towardsdatascience.com/the-ultimate-guide-to-getting-started-in-data-science-234149684ef7,"Data Science"
841,86,2020-02-03,https://analyticsindiamag.com/top-machine-learning-projects-launched-by-google-in-2020-till-date/,"Machine Learning"
842,94,2020-02-03,https://www.techspot.com/news/83827-first-drug-developed-using-machine-learning-enters-clinical.html,"Machine Learning"
843,95,2020-02-03,https://www.bbc.com/news/uk-england-london-51342129,"Artificial Intelligence"
844,21,2020-02-03,https://medium.com/better-programming/the-22-most-used-python-packages-in-the-world-7020a904b2e,Python
845,96,2020-02-03,https://medium.com/analytics-vidhya/building-a-simple-chatbot-in-python-using-nltk-7c8c8215ac6e,General
846,40,2020-02-03,https://towardsdatascience.com/data-manipulation-for-machine-learning-with-pandas-ab23e79ba5de,"Machine Learning"
847,78,2020-02-03,https://www.finextra.com/pressarticle/81340/speechmatics-and-soho2-apply-machine-learning-to-analyse-voice-data,"Machine Learning"
848,38,2020-02-03,https://codeburst.io/i-want-to-learn-programming-but-i-dont-know-where-to-start-80dd2d55e1fd,"Data Science"
849,44,2020-02-03,https://medium.com/swlh/why-the-pythagorean-theorem-is-true-1d4c8a508510,General
850,53,2020-02-03,https://analyticsindiamag.com/heres-how-to-fight-prejudice-in-artificial-intelligence/,General
854,93,2020-02-03,https://www.google.com/amp/s/thenextweb.com/neural/2020/02/03/alibaba-baidu-google-ai-cornavrius-tools/amp/,"Artificial Intelligence"
855,90,2020-02-03,https://www.ndtv.com/education/iit-madras-team-develops-ai-technology-to-convert-brain-signals-into-english-language-2174040,"Artificial Intelligence"
856,104,2020-02-03,https://www.openpr.com/news/1916667/data-science-market-trends-analysis-and-forecast-till-2030,"Data Science"
857,76,2020-02-03,https://www.google.com/amp/s/galusaustralis.com/2020/02/404556/global-data-science-and-machine-learning-service-market-2019-growth-latest-trend-analysis-and-forecast-2024/amp/,"Data Science"
858,84,2020-02-03,https://towardsdatascience.com/4-ways-to-fail-a-data-scientist-job-interview-d9c4c85c683?source=grid_home---------0-59-----------------18---129079e4_11ed_400d_81fc_3e84a001fc29--,General
859,88,2020-02-03,"From Discover on Google https://blogs.scientificamerican.com/voices/i-know-some-algorithms-are-biased-because-i-created-one/",General
860,103,2020-02-04,https://phys.org/news/2020-02-graphene-amplifier-hidden-frequencies-electromagnetic.amp,General
861,35,2020-02-04,https://www.offshore-technology.com/news/baker-hughes-ai-oil-and-gas-production/,General
862,48,2020-02-04,https://towardsdatascience.com/most-essential-set-of-skills-for-the-type-of-data-scientist-job-youre-looking-for-44d5f6d23ca3,"Data Science"
863,74,2020-02-04,https://www.marketingtechnews.net/news/2019/aug/29/new-marketing-jobs-which-will-emerge-next-decade-creative-data/,"Artificial Intelligence"
864,68,2020-02-04,https://www.zdnet.com/article/vpns-will-change-forever-with-the-arrival-of-wireguard-into-linux/,General
865,18,2020-02-04,https://physics.aps.org/articles/v13/14,"Data Science"
866,105,2020-02-04,https://economictimes.indiatimes.com/tech/hardware/mediatek-launches-gaming-series-chipsets-helio-g70-g80/articleshow/73905376.cms,General
870,83,2020-02-04,https://youtu.be/JM7FaLFr6hk,General
871,82,2020-02-04,https://towardsdatascience.com/timing-the-performance-to-choose-the-right-python-object-for-your-data-science-project-670db6f11b8e,Python
872,69,2020-02-04,https://scitechdaily.com/unexpected-discovery-by-nasas-maven-on-mars-helps-explain-disruptive-phenomenon-on-earth/,General
873,70,2020-02-04,https://markets.businessinsider.com/news/stocks/alphabet-shows-youtube-google-cloud-sales-amid-disappointing-results-2020-2-1028869701,General
874,88,2020-02-04,"From Discover on Google https://timesofindia.indiatimes.com/business/india-business/chinese-citizens-other-nationalities-living-in-china-barred-from-flying-to-india/articleshow/73903341.cms",General
875,104,2020-02-04,https://www.wired.com/story/snow-ice-pose-vexing-obstacle-self-driving-cars/,"Machine Learning"
876,43,2020-02-04,https://solutionsreview.com/business-intelligence/the-best-data-science-and-machine-learning-platforms/,"Data Science"
877,39,2020-02-04,https://www.linkedin.com/posts/williamhgates_using-ai-to-advance-the-health-of-people-activity-6628373390275203072-iz_A,"Artificial Intelligence"
878,84,2020-02-04,https://medium.com/free-code-camp/bet-you-cant-solve-this-google-interview-question-4a6e5a4dc8ee?source=extreme_main_feed---------2-49----------63c6f1f93ee----------cc082bd0_2440_4bbd_a9e2_2665b1513837--7,General
879,38,2020-02-04,https://medium.com/edge-coders/coding-tip-try-to-code-without-if-statements-d06799eed231,Python
880,75,2020-02-04,https://www.springwise.com/tech-explained-swarm-intelligence/,"Artificial Intelligence"
881,29,2020-02-04,https://medium.com/better-programming/5-developer-environment-hacks-to-increase-productivity-2ade84555ab3?source=grid_home---------0-59-----------------18---8fd31ceb_019a_487d_9814_70f0b84d578f--,General
882,89,2020-02-04,https://www.livemint.com/technology/tech-news/don-t-care-if-you-even-graduated-says-musk-as-he-announces-ai-party-at-his-home-11580786460077.html,General
883,77,2020-02-04,https://www.livemint.com/companies/news/facing-a-leadership-crunch-indian-it-sector-on-the-lookout-for-overseas-talent/amp-11580754129663.html,Career
884,96,2020-02-04,https://towardsdatascience.com/5-lesser-known-pandas-tricks-e8ab1dd21431,General
885,94,2020-02-04,https://www.zdnet.com/article/go-and-python-are-the-programming-languages-developers-most-want-to-learn/,Python
886,81,2020-02-04,https://www.petermossamlallresearch.com/?fbclid=IwAR26xeSuvshebe6nmBLtPC6YoQf2yum_aw0c8UtrDEWWbGvu4rJta5NzNfQ,"Machine Learning"
887,86,2020-02-04,https://it.toolbox.com/blogs/dukeganote/python-fibonacci-numbers-020420,Python
888,95,2020-02-04,https://roboticsandautomationnews.com/2020/02/03/artificial-intelligence-in-the-real-estate-industry/29447/,"Artificial Intelligence"
889,87,2020-02-04,https://www.google.com/amp/s/www.thehindubusinessline.com/news/science/researchers-at-iit-madras-develops-ai-technology-to-convert-brain-signals-of-speech-impaired-humans-into-english-language/article30725677.ece/amp/,"Artificial Intelligence"
890,78,2020-02-04,https://towardsdatascience.com/the-mathematics-of-machine-learning-894f046c568,"Machine Learning"
891,102,2020-02-04,https://www.business-standard.com/article/pti-stories/mahindra-logistics-profit-falls-19-pc-to-rs-16-cr-in-dec-quarter-120020401785_1.html,General
892,9,2020-02-04,https://medium.com/@bhavnagupta0103/the-roles-of-data-analyst-data-scientist-data-engineer-and-machine-learning-engineer-3a80b45fe4c6,General
893,93,2020-02-04,https://towardsdatascience.com/100x-faster-randomized-hyperparameter-searching-framework-with-pyspark-4de19e44f5e6,"Data Science"
894,21,2020-02-04,https://towardsdatascience.com/r-cnn-fast-r-cnn-faster-r-cnn-yolo-object-detection-algorithms-36d53571365e,"Machine Learning"
895,76,2020-02-04,https://gadgets.ndtv.com/apps/news/google-photos-videos-backup-strangers-last-november-2174809?amp=1&akamai-rum=off,General
896,40,2020-02-04,https://english.jagran.com/lifestyle/scientists-share-highest-resolution-images-of-sun-ever-captured-from-earth-see-pics-10008557,General
897,53,2020-02-04,https://techcrunch.com/2020/01/28/pecan-ai-launches-with-11m-series-a-to-automate-machine-learning/,General
898,72,2020-02-04,https://www.google.com/amp/s/hub.packtpub.com/why-is-data-science-important/amp/,"Machine Learning"
899,90,2020-02-04,https://thenextweb.com/neural/2020/02/04/us-army-plans-to-bring-human-ai-interaction-to-the-battlefield/,"Artificial Intelligence"
900,48,2020-02-05,https://towardsdatascience.com/five-data-science-interview-questions-that-you-must-be-able-to-answer-8f2ec53b409a,General
901,68,2020-02-05,https://www.sciencealert.com/nasa-video-reveals-the-hidden-three-fifths-of-earth-s-surface,General
902,85,2020-02-05,https://fortune.com/2020/02/04/artificial-intelligence-7-eleven-mcdonalds/,"Artificial Intelligence"
903,70,2020-02-05,https://towardsdatascience.com/gradient-descent-from-scratch-e8b75fa986cc,"Machine Learning"
904,105,2020-02-05,https://economictimes.indiatimes.com/small-biz/sme-sector/ai-based-systems-to-help-more-smes-get-access-to-credit-nandan-nilekani/articleshow/73932351.cms,"Artificial Intelligence"
905,35,2020-02-05,https://www.google.com/amp/s/www.theregister.co.uk/AMP/2020/02/04/worldwide_cloud_computing/,General
906,82,2020-02-05,https://towardsdatascience.com/how-to-make-an-analysis-tool-using-python-c3e4477b6d8,Tools
907,83,2020-02-05,https://youtu.be/JKrwtykEl3s,Robotics
908,15,2020-02-05,https://towardsdatascience.com/winning-in-pubg-clean-data-does-not-mean-ready-data-47620a50564,"Data Science"
909,89,2020-02-05,https://e.huawei.com/en/products/servers/taishan-server/taishan-2480-v2https://e.huawei.com/en/products/servers/taishan-server/taishan-2480-v2,General
912,72,2020-02-05,https://www.coursera.org/learn/what-is-datascience,"Data Science"
914,69,2020-02-05,https://spacenews.com/spacex-wins-nasa-contract-to-launch-earth-science-mission/,General
915,104,2020-02-05,https://m.economictimes.com/tech/ites/iit-kharagpur-develops-ai-system-to-read-legal-judgments/articleshow/73296111.cms,"Machine Learning"
916,75,2020-02-05,https://www.cio.com/article/3184206/ai-machine-learning-blossom-in-agriculture-and-pest-control.html,"Machine Learning"
917,43,2020-02-05,https://www.livemint.com/technology/tech-news/artificial-intelligence-ml-chip-in-to-fight-climate-change-protect-environment-11580399748370.html,"Machine Learning"
918,38,2020-02-05,https://towardsdatascience.com/5-bad-habits-of-absolutely-ineffective-programmers-e74b74add9ca?source=extreme_main_feed---------6-59--------------------92702fe3_8a32_4188_95dc_952a575f8dbe--1,Career
919,95,2020-02-05,https://www.analyticsinsight.net/being-customer-centric-five-major-ai-and-ml-trends-for-2020/,General
920,39,2020-02-05,https://www.kdnuggets.com/2020/02/machine-learning-challenge-build-deploy-app-streamlit-devops.html#.XjrIH-tk1S4.whatsapp,"Machine Learning"
921,87,2020-02-05,https://analyticsindiamag.com/rising-2020-what-people-have-to-say-about-the-largest-gathering-of-women-data-scientists/,General
922,29,2020-02-05,https://medium.com/better-programming/stop-writing-crap-code-7d3458f42384,General
923,44,2020-02-05,https://medium.com/thrive-global/21-quotes-that-if-applied-change-boys-into-men-3e124aff36f8?source=grid_home---------0-51----------a205669c739e-------18---986c6870_722a_416b_956a_a9e7c401eb96--1,General
924,9,2020-02-05,https://medium.com/udacity/robotics-nanodegree-program-syllabus-term-one-in-depth-d7a802b04c98,Robotics
925,74,2020-02-05,https://www.marketingtechnews.net/news/2018/dec/06/yannic-pluymackers-cmo-lastminutecom-management-and-creating-moments-users/,"Artificial Intelligence"
926,94,2020-02-05,https://techxplore.com/news/2020-02-deep-accurately-cold.html,"Deep Learning"
927,90,2020-02-05,https://www.technologyreview.com/s/615141/an-algorithm-that-can-spot-cause-and-effect-could-supercharge-medical-ai/,"Artificial Intelligence"
928,86,2020-02-05,https://www.techrepublic.com/article/ai-machine-learning-robots-and-marketing-tech-coming-to-a-store-near-you/,"Machine Learning"
929,81,2020-02-05,https://techxplore.com/news/2019-12-deep-eeg-based-emotion-recognition.html?fbclid=IwAR1rdbHIVvKv5ImtCTUcjMCiNGmzUzKV7-mzMgDFtJLsiXxF6S-4lchN_yM,"Artificial Intelligence"
930,88,2020-02-05,"From Discover on Google https://www.zdnet.com/article/go-and-python-are-the-programming-languages-developers-most-want-to-learn/",General
931,103,2020-02-05,http://venturebeat.com/2014/04/01/data-scientists-need-their-own-github-here-are-four-of-the-best/,"Data Science"
932,96,2020-02-05,https://link.medium.com/iafxN9lNhP3,General
934,77,2020-02-05,https://betanews.com/2020/02/03/windows-10-kb4532695-problems/,General
935,53,2020-02-05,https://www.livemint.com/technology/tech-news/india-s-public-cloud-deployment-to-be-8-billion-market-by-2023-report-11580907516104.html,General
936,5,2020-02-05,https://towardsdatascience.com/demystifying-maths-of-svm-13ccfe00091e,General
937,78,2020-02-05,https://www.fnlondon.com/articles/the-fintech-files-data-science-fiction-20200205,"Data Science"
938,102,2020-02-05,https://www.sciencedaily.com/releases/2019/12/191227104942.htm,Robotics
939,76,2020-02-05,https://www.businessinsider.in/careers/news/experian-a-global-analytics-company-plans-to-create-2500-jobs-in-data-analytics/articleshow/73957543.cms,"Data Science"
940,101,2020-02-05,https://www.cio.com/article/3236451/what-is-rpa-robotic-process-automation-explained.html,General
941,40,2020-02-05,https://towardsdatascience.com/top-10-in-demand-programming-languages-to-learn-in-2020-4462eb7d8d3e,"Data Science"
942,48,2020-02-06,https://medium.com/analytics-vidhya/intro-to-dashboarding-with-dash-for-python-b62c071b4641,General
943,74,2020-02-06,https://www.marketingtechnews.net/news/2018/nov/14/five-tenets-clean-data-preparing-chatbot-data-marketing-personalisation/,"Artificial Intelligence"
944,69,2020-02-06,https://scitechdaily.com/nasas-new-space-telescope-will-seek-atmospheres-around-potentially-habitable-exoplanets/,General
945,35,2020-02-06,https://www.datanami.com/2020/02/03/how-the-coronavirus-response-is-aided-by-analytics/,General
946,76,2020-02-06,https://www.dataquest.io/blog/15-python-libraries-for-data-science/,Python
947,70,2020-02-06,https://wccftech.com/alphabet-annual-revenue-growth-estimate/,General
948,82,2020-02-06,https://venturebeat.com/2020/01/30/openai-facebook-pytorch-google-tensorflow/amp/,"Artificial Intelligence"
949,105,2020-02-06,https://economictimes.indiatimes.com/tech/internet/public-cloud-deployment-could-add-100-bn-to-india-gdp-by-2023-and-create-2-4l-jobs-study/articleshow/73956699.cms,General
950,84,2020-02-06,https://towardsdatascience.com/the-power-of-goal-setting-for-your-data-science-project-9338bf475abd?source=extreme_main_feed---------0-59--------------------b664d9a6_0936_42db_9cd0_3ed39adf6b50--5,General
952,83,2020-02-06,https://youtu.be/9f-GarcDY58,"Machine Learning"
953,38,2020-02-06,https://medium.com/young-coder/five-books-that-can-help-you-become-a-better-programmer-38be6cbd7b43,Career
954,85,2020-02-06,https://yourstory.com/2020/02/infosys-ai-machine-learning-adoption-enterprises,"Artificial Intelligence"
955,95,2020-02-06,https://bdtechtalks.com/2020/01/27/data-science-machine-learning-book-reviews/,"Machine Learning"
956,72,2020-02-06,https://analyticsindiamag.com/the-most-important-numpy-functions-you-should-know-when-learning-python/,General
957,94,2020-02-06,https://analyticsindiamag.com/elon-musk-tesla-python-c-programming-language-tensorflow-pytorch/,Python
958,81,2020-02-06,https://www.pionline.com/industry-voices/commentary-using-alternative-data-reconstruct-investment-decision-making,"Data Science"
959,89,2020-02-06,https://www.educba.com/careers-in-deep-learnings/,General
960,102,2020-02-06,https://neurosciencenews.com/dopamine-learning-novelty-15645/,"Artificial Intelligence"
961,68,2020-02-06,https://gadgets.ndtv.com/bengali/mobiles/poco-x2-review-in-bengali-price-india-15999-xiaomi-cameras-performance-battery-reviews-2175248,General
962,29,2020-02-06,https://medium.com/swlh/low-code-will-completely-change-startups-6ea7a7d8c7ec?source=extreme_main_feed---------2-59--------------------d72af9f3_322f_4d40_a228_480872a640c5--7,Tools
963,90,2020-02-06,https://techcrunch.com/2020/02/05/how-microsoft-runs-its-40m-ai-for-health-initiative/,"Artificial Intelligence"
964,43,2020-02-06,https://www.google.com/amp/s/thenextweb.com/neural/2020/02/05/scientists-built-an-ai-to-figure-out-what-the-universe-is-made-of/amp/,"Artificial Intelligence"
965,87,2020-02-06,https://towardsdatascience.com/could-nim-replace-python-547145afcfd5,Python
966,103,2020-02-06,https://www.independent.co.uk/life-style/gadgets-and-tech/news/universe-structure-ai-artificial-intelligence-dark-emulator-dark-energy-matter-a9320041.html,"Artificial Intelligence"
967,104,2020-02-06,https://arstechnica.com/science/2020/02/someone-used-neural-networks-to-upscale-a-famous-1896-video-to-4k-quality/,"Artificial Intelligence"
968,96,2020-02-06,https://medium.com/better-programming/10-tiny-python-idioms-for-collections-and-data-structures-2f0d2923832,General
969,14,2020-02-06,https://www.zdnet.com/article/how-ai-has-helped-improve-google-maps/,"Artificial Intelligence"
970,86,2020-02-06,https://analyticsindiamag.com/how-this-chief-data-scientist-overcame-his-disinterest-in-coding/,"Data Science"
971,75,2020-02-06,https://www.educba.com/jsp-vs-php/,General
972,77,2020-02-06,https://m.gsmarena.com/xiaomi_mi_10_will_use_microns_lpddr5-amp-41407.php,Tools
978,39,2020-02-06,https://thenextweb.com/neural/2020/02/06/this-ai-powered-neural-network-accurately-predicts-extreme-weather-events/,"Artificial Intelligence"
979,78,2020-02-06,https://singularityhub.com/2020/02/05/how-ai-helped-predict-the-coronavirus-outbreak-before-it-happened/,"Machine Learning"
980,44,2020-02-06,https://towardsdatascience.com/will-numpy-become-python-3f7b4187d332,Python
981,93,2020-02-06,https://www.google.com/amp/s/mashable.com/shopping/feb-6-python-bootcamp-master-course.amp,Python
982,88,2020-02-06,"From Discover on Google https://www.dataquest.io/blog/15-python-libraries-for-data-science/",General
983,40,2020-02-06,https://www.forbes.com/sites/ronshevlin/2020/02/03/the-5-hottest-technologies-in-banking-for-2020/,General
984,103,2020-02-07,https://tech.economictimes.indiatimes.com/news/corporate/teslas-2020-advance-blows-past-100-leaving-wall-street-in-awe/73975612,General
985,74,2020-02-07,https://www.marketingtechnews.net/news/2019/jan/14/data-strategies-fix-it-dont-stitch-it/,"Artificial Intelligence"
986,48,2020-02-07,https://medium.com/swlh/low-code-will-completely-change-startups-6ea7a7d8c7ec,General
988,35,2020-02-07,https://www.analyticsinsight.net/top-5-python-web-development-framework-for-2020/,Python
989,83,2020-02-07,https://youtu.be/c2WCAqgeg9s,General
990,84,2020-02-07,https://towardsdatascience.com/how-to-ace-the-in-person-data-science-interview-584ca11df08a?source=grid_home---------0-59-----------------18---03275fcd_64fb_41d0_86ef_3574ccffb5ea--,General
991,43,2020-02-07,https://www.google.com/amp/s/www.livemint.com/technology/tech-news/don-t-care-if-you-even-graduated-says-musk-as-he-announces-ai-party-at-his-home/amp-11580786460077.html,"Artificial Intelligence"
992,70,2020-02-07,https://thenextweb.com/neural/2020/02/05/scientists-built-an-ai-to-figure-out-what-the-universe-is-made-of/,"Artificial Intelligence"
993,38,2020-02-07,https://towardsdatascience.com/becoming-a-self-taught-data-scientist-5563f546bb7b?source=extreme_main_feed---------2-59--------------------22d5546e_3cac_4c77_a612_fa835bc34598--7,Career
994,69,2020-02-07,https://www.news-medical.net/news/20200207/Collaborative-research-uncovers-underlying-rules-that-when-broken-contribute-to-ALS.aspx,General
996,68,2020-02-07,https://www.howtogeek.com/512012/how-to-shut-down-your-windows-10-pc-using-command-prompt/,General
997,29,2020-02-07,https://medium.com/swlh/top-7-programming-languages-frameworks-to-learn-in-2020-that-will-still-be-relevant-in-5-years-11245d7e2d56?source=grid_home---------0-59-----------------18---1a63a4a7_94e4_47d8_9ab6_2a0aa8ac90e7--,Tools
1000,75,2020-02-07,https://empxtrack.com/blog/bell-curve-for-performance-appraisal/,Mathematics
1001,87,2020-02-07,https://towardsdatascience.com/key-differences-between-artificial-intelligence-and-machine-learning-fe637cd0deca,Python
1002,86,2020-02-07,https://www.searchenginejournal.com/introduction-to-python-seo-spreadsheets/342779/,Python
1003,81,2020-02-07,https://machinelearningmastery.com/how-to-calculate-nonparametric-rank-correlation-in-python/?fbclid=IwAR2SR7aFXlWIvKO29tmFN1f_Pnanqd4B9QstTxlhNLrhj1jQ-o6sZdh3FM4,"Machine Learning"
1004,104,2020-02-07,https://www.forbes.com/sites/bernardmarr/2020/02/07/how-is-artificial-intelligence-and-machine-learning-used-in-engineering/#30b33ad24a85,"Artificial Intelligence"
1005,76,2020-02-07,https://www.newswise.com/doescience/?article_id=726331&returnurl=aHR0cHM6Ly93d3cubmV3c3dpc2UuY29tL2FydGljbGVzL2xpc3Q=,"Machine Learning"
1006,105,2020-02-07,https://www.quantamagazine.org/machines-beat-humans-on-a-reading-test-but-do-they-understand-20191017,General
1007,94,2020-02-07,https://physicsworld.com/a/secrets-of-nanospiral-formation-revealed-by-machine-learning/,"Machine Learning"
1009,77,2020-02-07,https://towardsdatascience.com/deep-learning-isnt-hard-anymore-26db0d4749d7,"Deep Learning"
1010,90,2020-02-07,https://thenextweb.com/neural/2020/02/06/how-google-used-ai-to-supercharge-maps-in-2019/,"Artificial Intelligence"
1011,95,2020-02-07,https://www.ericsson.com/en/blog/2020/2/causal-inference-machine-learning,"Machine Learning"
1012,53,2020-02-07,"From Discover on Google https://www.forbes.com/sites/ericmack/2020/02/06/alien-life-on-jupiter-moon-europa-a-sure-bet-space-scientist-says/",General
1013,82,2020-02-07,https://www.theverge.com/platform/amp/2020/2/6/21126044/microsoft-windows-future-software-hardware-windows-devices-panos-panay,Resource
1014,102,2020-02-07,https://www.roboticsbusinessreview.com/agriculture/4-ways-robotics-change-agriculture-in-2019/,Robotics
1015,21,2020-02-07,https://medium.com/better-programming/a-list-of-fun-projects-you-can-build-as-a-developer-be8e56f1748c,General
1016,89,2020-02-07,https://pages.arm.com/introduction-armv8.1m.html?utm_source=google&utm_medium=cpc&utm_campaign=2019_embedded_mk02_na_na_bol&utm_content=whitepaper&gclid=Cj0KCQiAsvTxBRDkARIsAH4W_j8u9ezvIPft1dVJQHVGfNCMPwtpX8GB3SEgOQMdpCt9M-84MpcPTr4aAtCWEALw_wcB,General
1017,78,2020-02-07,https://www.theverge.com/2020/2/6/21126063/facebook-clearview-ai-image-scraping-facial-recognition-database-terms-of-service-twitter-youtube,"Artificial Intelligence"
1018,101,2020-02-07,https://medium.com/datadriveninvestor/4-stages-of-iot-architecture-explained-in-simple-words-b2ea8b4f777f,General
1019,39,2020-02-07,https://timesofindia.indiatimes.com/blogs/the-interviews-blog/we-think-creativity-is-uniquely-human-expression-of-our-inner-world-ai-art-is-starting-to-have-complexity/,"Artificial Intelligence"
1020,72,2020-02-07,https://medium.com/fintechexplained/why-should-we-use-numpy-c14a4fb03ee9,Python
1021,93,2020-02-07,https://www.freecodecamp.org/news/computer-programming-skills-2020-survey-developers-hiring-managers-hackerrank/amp/,General
1022,88,2020-02-07,https://www.tesla.com/blog,General
1023,85,2020-02-07,https://www.vox.com/recode/2020/2/7/21125959/artificial-intelligence-coronavirus-benevolent-ai-treatment,"Artificial Intelligence"
1024,68,2020-02-08,https://www.gsmarena.com/redmi_k20_pro_sales_stop-news-41419.php,General
1025,48,2020-02-08,https://towardsdatascience.com/4-hidden-python-features-that-beginners-should-know-ec9de65ff9f8,General
1026,74,2020-02-08,"From Discover on Google https://www.livemint.com/companies/news/cognizant-new-opens-new-mangaluru-facility-to-house-1-100-employees-11581078649013.html","Artificial Intelligence"
1027,35,2020-02-08,https://www.google.com/amp/s/www.forbes.com/sites/bernardmarr/2020/02/07/how-is-artificial-intelligence-and-machine-learning-used-in-engineering/amp/,General
1028,39,2020-02-08,https://www.geeksforgeeks.org/how-machine-learning-and-artificial-intelligence-will-impact-global-industries-in-2020/,"Machine Learning"
1029,83,2020-02-08,https://youtu.be/rSvegjWMBVo,General
1030,72,2020-02-08,https://dzone.com/articles/future-of-machine-learning-why-learn-machine-learn,"Machine Learning"
1031,103,2020-02-08,https://blog.edx.org/ibm-data-scientist-advice-start-with-python-go-far/,General
1032,9,2020-02-08,https://towardsdatascience.com/microsoft-data-science-interview-37607b423442,"Data Science"
1033,84,2020-02-08,https://towardsdatascience.com/why-the-data-science-venn-diagram-is-misleading-16751f852063?source=extreme_main_feed---------10-59--------------------6b5564b4_c240_4398_8a3b_cbcf9d5850fb--3,General
1034,70,2020-02-08,https://towardsdatascience.com/nlp-ai-deep-learning-and-machine-learning-a-brief-guide-f225a1f6340b,General
